Order_ID,Order_Date,Product,Category,Region,Customer_Segment,Sales,Cost,Discount,Profit,Quantity,Profit_Margin,Revenue_per_Item,Month,Year
64900,2025-04-02,Mouse,Technology,North,Corporate,107.97,55.87,0.4,8.91,10,8.252292303417615,10.797,4,2025
73189,2024-04-02,Phone,Technology,South,Corporate,1237.33,589.21,0.1,524.39,6,42.38077149992323,206.22166666666666,4,2024
69949,2025-03-09,Laptop,Office Supplies,West,Consumer,936.34,737.76,0.4,-175.96,4,-18.792319029412393,234.085,3,2025
54400,2025-07-20,Chair,Technology,South,Consumer,1975.48,1530.47,0.1,247.46,8,12.526575819547656,246.935,7,2025
15410,2024-03-09,Keyboard,Office Supplies,North,Home Office,1808.15,1485.09,0.3,-219.38,2,-12.132842961037523,904.075,3,2024
23321,2024-10-12,Chair,Furniture,West,Home Office,1334.76,1182.54,0.2,-114.73,4,-8.595552758548354,333.69,10,2024
12374,2025-01-18,Chair,Technology,North,Consumer,1542.86,1029.2,0.4,-103.48,8,-6.707024616621081,192.8575,1,2025
96205,2025-11-21,Laptop,Technology,South,Home Office,1487.1,1186.51,0.2,3.17,1,0.21316656579920654,1487.1,11,2025
97992,2025-01-10,Monitor,Office Supplies,South,Home Office,1525.62,1140.11,0.1,232.95,5,15.26920202933889,305.12399999999997,1,2025
97325,2025-12-07,Mouse,Furniture,North,Home Office,450.16,200.7,0.3,114.41,8,25.41540785498489,56.27,12,2025
90497,2024-06-13,Laptop,Furniture,East,Consumer,670.95,505.33,0.1,98.53,10,14.685147924584543,67.095,6,2024
44478,2025-08-24,Phone,Furniture,West,Corporate,1066.16,557.17,0.3,189.14,10,17.740301643280556,106.61600000000001,8,2025
52996,2025-04-07,Monitor,Technology,South,Home Office,171.09,129.71,0.4,-27.06,4,-15.816237068209713,42.7725,4,2025
34347,2025-11-25,Monitor,Furniture,East,Corporate,435.49,368.9,0.0,66.59,7,15.290821832877906,62.212857142857146,11,2025
22373,2024-05-15,Keyboard,Furniture,West,Home Office,717.79,474.04,0.3,28.41,4,3.95798213962301,179.4475,5,2024
42512,2025-10-10,Phone,Technology,South,Consumer,1203.92,758.48,0.2,204.66,4,16.99946840321616,300.98,10,2025
76174,2025-10-10,Router,Office Supplies,North,Corporate,724.12,511.11,0.1,140.6,10,19.416671269955255,72.412,10,2025
51573,2024-03-15,Tablet,Office Supplies,South,Consumer,1122.38,866.07,0.2,31.83,7,2.835937917639302,160.34,3,2024
29799,2025-10-14,Monitor,Office Supplies,North,Corporate,1381.89,1042.79,0.3,-75.47,7,-5.461360889795859,197.41285714285715,10,2025
36236,2026-01-07,Keyboard,Furniture,West,Home Office,734.15,536.48,0.4,-95.99,4,-13.074984676156099,183.5375,1,2026
96000,2024-06-02,Router,Technology,North,Home Office,549.92,320.91,0.2,119.03,1,21.644966540587724,549.92,6,2024
42409,2024-11-20,Monitor,Technology,East,Home Office,1645.64,1431.29,0.2,-114.78,7,-6.974794001118105,235.0914285714286,11,2024
32296,2025-03-19,Keyboard,Furniture,West,Home Office,1605.1,849.84,0.0,755.26,8,47.053766120490934,200.6375,3,2025
46438,2024-08-01,Desk,Office Supplies,West,Corporate,1687.81,1476.89,0.4,-464.2,5,-27.503095727599668,337.562,8,2024
32613,2024-10-13,Router,Office Supplies,North,Consumer,113.04,54.21,0.2,36.22,10,32.0417551309271,11.304,10,2024
92906,2024-07-29,Phone,Office Supplies,East,Corporate,57.1,37.56,0.1,13.83,6,24.22066549912434,9.516666666666667,7,2024
68508,2025-01-22,Keyboard,Furniture,West,Corporate,683.93,356.29,0.4,54.07,7,7.905779831269283,97.7042857142857,1,2025
78413,2024-09-06,Phone,Technology,North,Corporate,1103.6,845.44,0.3,-72.92,3,-6.6074664733599136,367.8666666666666,9,2024
84242,2024-09-28,Printer,Technology,South,Corporate,1238.19,705.13,0.3,161.6,4,13.051308765213737,309.5475,9,2024
14776,2024-03-18,Laptop,Technology,West,Home Office,1138.9,779.73,0.3,156.30083684210527,3,13.723842026701666,379.6333333333334,3,2024
97069,2026-03-07,Mouse,Office Supplies,East,Home Office,1840.95,1597.81,0.1,59.05,1,3.2075830413645123,1840.95,3,2026
36615,2024-11-07,Keyboard,Office Supplies,South,Consumer,1007.4,627.59,0.4,-23.15,2,-2.2979948381973396,503.7,11,2024
22602,2025-01-12,Keyboard,Technology,West,Corporate,1551.75,1126.01,0.3,-39.78,6,-2.5635572740454324,258.625,1,2025
33332,2025-10-06,Monitor,Furniture,South,Consumer,1082.52,600.4,0.4,49.11,8,4.536636736503714,135.315,10,2025
27281,2025-10-26,Router,Furniture,North,Corporate,1571.67,1405.05,0.3,-304.88,1,-19.398474234413076,1571.67,10,2025
11594,2025-07-24,Tablet,Furniture,West,Corporate,80.86,68.02,0.4,-19.5,4,-24.115755627009648,20.215,7,2025
93570,2025-03-09,Chair,Furniture,East,Corporate,50.54,43.88,0.0,6.66,5,13.177681044717056,10.108,3,2025
59823,2024-04-09,Tablet,Furniture,South,Home Office,1402.51,711.29,0.1,550.97,3,39.28456838097411,467.50333333333333,4,2024
78208,2024-04-13,Mouse,Office Supplies,North,Consumer,319.22,229.35,0.1,57.95,3,18.153624459620325,106.40666666666668,4,2024
66255,2025-07-16,Desk,Furniture,East,Home Office,1546.23,748.06,0.0,798.17,3,51.62039282642298,515.41,7,2025
60143,2024-10-18,Router,Furniture,East,Corporate,543.93,339.24,0.2,95.9,2,17.630945158384353,271.965,10,2024
22310,2025-06-07,Keyboard,Furniture,North,Corporate,1444.76,711.23,0.1,589.05,7,40.77147761565934,206.3942857142857,6,2025
97292,2025-01-29,Printer,Technology,East,Corporate,545.01,354.96,0.3,26.55,6,4.871470248252326,90.835,1,2025
93365,2025-03-20,Monitor,Technology,South,Consumer,842.08,361.67,0.1,396.2,5,47.05016150484514,168.416,3,2025
12417,2024-08-08,Tablet,Technology,North,Home Office,610.12,436.46,0.4,-70.39,5,-11.537074673834656,122.024,8,2024
83599,2024-06-19,Printer,Office Supplies,South,Corporate,1196.36,882.09,0.4,156.30083684210527,10,13.064699324793983,119.636,6,2024
12266,2024-09-21,Mouse,Office Supplies,North,Consumer,398.83,338.01,0.3,-58.83,8,-14.75064563849259,49.85375,9,2024
47615,2024-09-06,Tablet,Furniture,South,Corporate,454.16,272.88,0.3,45.03,5,9.91500792672186,90.83200000000001,9,2024
99274,2024-04-11,Monitor,Furniture,East,Corporate,1709.09,714.42,0.1,823.76,1,48.19874904188779,1709.09,4,2024
30064,2024-05-26,Printer,Furniture,South,Consumer,298.17,174.37,0.1,93.98,3,31.51893215279874,99.39,5,2024
47964,2025-04-22,Router,Office Supplies,East,Corporate,1601.48,1241.75,0.2,39.43,4,2.4620975597572246,400.37,4,2025
83447,2025-01-19,Phone,Furniture,East,Home Office,891.04,735.44,0.2,-22.61,6,-2.5374842880229846,148.50666666666666,1,2025
48025,2026-02-15,Keyboard,Office Supplies,West,Corporate,1996.76,1492.77,0.2,156.30083684210527,1,7.827722752965068,1996.76,2,2026
92190,2024-05-10,Monitor,Office Supplies,North,Corporate,1314.58,1157.96,0.4,-369.21,6,-28.085776445708895,219.09666666666666,5,2024
77553,2025-10-04,Mouse,Office Supplies,North,Corporate,1350.45,1142.97,0.4,-332.7,7,-24.636232366988782,192.92142857142858,10,2025
50040,2024-06-01,Mouse,Office Supplies,North,Corporate,1752.11,1378.67,0.1,198.23,6,11.313787376363356,292.0183333333333,6,2024
45239,2025-06-30,Printer,Furniture,South,Corporate,1035.137329473684,192.93,0.3,136.76,9,13.211773559507863,115.01525883040934,6,2025
52158,2024-09-04,Tablet,Unknown,North,Corporate,1155.97,540.6,0.2,384.18,5,33.23442649895759,231.19400000000002,9,2024
33505,2025-01-05,Printer,Unknown,West,Consumer,1917.03,1679.97,0.2,-146.35,4,-7.634204994183712,479.2575,1,2025
30019,2025-09-13,Desk,Technology,North,Home Office,664.41,491.37,0.4,-92.72,5,-13.955238482262459,132.882,9,2025
57615,2024-05-16,Phone,Office Supplies,East,Consumer,168.89,102.57,0.1,49.43,3,29.267570608088107,56.29666666666666,5,2024
71887,2025-05-22,Desk,Technology,West,Home Office,1000.77,505.35,0.4,95.11,7,9.503682164733156,142.96714285714285,5,2025
68249,2025-11-28,Keyboard,Technology,North,Corporate,1268.03,638.73,0.3,248.89,1,19.62808450904158,1268.03,11,2025
73170,2025-12-25,Tablet,Furniture,East,Corporate,344.97,213.02,0.1,97.45,9,28.24883323187524,38.330000000000005,12,2025
93254,2024-04-03,Mouse,Furniture,North,Home Office,170.37,80.72,0.0,89.65,4,52.620766566883844,42.5925,4,2024
30737,2026-01-09,Printer,Technology,East,Home Office,557.77,419.32,0.3,-28.88,7,-5.177761442888646,79.68142857142857,1,2026
69533,2025-01-22,Laptop,Office Supplies,West,Consumer,992.7,657.38,0.4,-61.76,4,-6.22141633927672,248.175,1,2025
30297,2024-04-22,Laptop,Furniture,East,Consumer,1786.45,1087.3,0.2,341.86,3,19.13627585434801,595.4833333333333,4,2024
86588,2024-11-03,Router,Technology,North,Consumer,708.62,595.67,0.2,-28.77,1,-4.060003951342045,708.62,11,2024
49663,2025-06-11,Mouse,Technology,North,Consumer,1160.94,877.32,0.0,283.62,7,24.4302031112719,165.84857142857143,6,2025
98194,2025-12-16,Keyboard,Office Supplies,South,Consumer,1276.53,612.67,0.0,663.86,4,52.00504492648038,319.1325,12,2025
83336,2025-04-14,Mouse,Office Supplies,East,Corporate,475.84,315.51,0.2,65.16,1,13.693678547410896,475.84,4,2025
23588,2024-05-27,Chair,Office Supplies,North,Corporate,1549.92,850.0,0.2,389.94,8,25.15871786930938,193.74,5,2024
64987,2024-12-29,Tablet,Furniture,West,Consumer,483.4,209.06,0.4,80.98,4,16.752172114191147,120.85,12,2024
68078,2025-03-13,Chair,Office Supplies,East,Corporate,1435.09,828.03,0.2,320.04,6,22.301040352869858,239.18166666666664,3,2025
12451,2026-02-15,Printer,Technology,West,Home Office,662.31,500.0,0.4,-102.61,1,-15.492745089157648,662.31,2,2026
87197,2024-11-08,Mouse,Furniture,East,Home Office,977.69,644.21,0.1,235.71,10,24.10886886436396,97.769,11,2024
60003,2025-07-02,Router,Office Supplies,South,Home Office,1035.137329473684,912.12,0.0,156.30083684210527,2,15.099526641704292,517.568664736842,7,2025
15991,2026-02-19,Mouse,Office Supplies,North,Consumer,205.28,94.79,0.3,48.91,6,23.825993764614182,34.21333333333333,2,2026
96362,2025-09-19,Router,Office Supplies,East,Corporate,415.56,335.69,0.3,-44.8,9,-10.780633362210029,46.17333333333333,9,2025
99338,2024-04-20,Phone,Furniture,North,Consumer,534.73,236.51,0.2,191.27,6,35.769453743010494,89.12166666666667,4,2024
95772,2025-10-29,Keyboard,Furniture,West,Home Office,1220.56,972.33,0.2,4.12,1,0.3375499770597103,1220.56,10,2025
14900,2024-07-05,Mouse,Technology,South,Corporate,1114.66,483.23,0.2,408.5,5,36.647946459009916,222.93200000000002,7,2024
86683,2025-03-10,Printer,Office Supplies,South,Home Office,1187.06,799.35,0.3,31.59,6,2.6611965696763433,197.84333333333333,3,2025
69842,2024-08-08,Printer,Technology,West,Home Office,698.01,523.88,0.1,104.33,5,14.946777266801337,139.602,8,2024
28049,2026-02-02,Phone,Furniture,North,Home Office,1035.137329473684,390.99,0.3,0.3,2,0.028981661800616842,517.568664736842,2,2026
28135,2024-07-16,Laptop,Office Supplies,West,Consumer,1755.47,880.73,0.3,348.1,5,19.829447384461144,351.094,7,2024
62256,2025-03-27,Laptop,Office Supplies,South,Consumer,205.54,84.91,0.1,100.08,8,48.6912523109857,25.6925,3,2025
43288,2024-08-20,Monitor,Technology,South,Consumer,789.89,336.99,0.1,373.91,1,47.33697097064148,789.89,8,2024
73120,2025-10-26,Chair,Office Supplies,West,Consumer,1938.25,1226.93,0.2,323.67,8,16.699084225461114,242.28125,10,2025
41583,2025-02-04,Chair,Furniture,East,Corporate,635.06,459.82,0.0,175.24,3,27.594243063647532,211.68666666666664,2,2025
50094,2024-12-03,Laptop,Technology,West,Home Office,593.4,395.32,0.2,79.4,9,13.380519042804181,65.93333333333334,12,2024
78481,2025-03-05,Phone,Furniture,South,Corporate,957.97,480.5,0.1,381.67,7,39.8415399229621,136.85285714285715,3,2025
98430,2026-02-24,Phone,Unknown,South,Corporate,1679.26,793.99,0.2,549.42,3,32.71798292104855,559.7533333333333,2,2026
94860,2025-02-13,Tablet,Furniture,North,Corporate,800.47,580.18,0.0,220.29,8,27.520081951853285,100.05875,2,2025
59644,2025-10-03,Router,Office Supplies,East,Consumer,1912.31,1449.53,0.4,-302.14,2,-15.799739581971542,956.155,10,2025
45480,2024-05-06,Router,Technology,North,Consumer,1771.72,715.85,0.2,701.53,7,39.59598582168739,253.10285714285715,5,2024
75622,2025-02-17,Chair,Office Supplies,South,Home Office,585.08,256.75,0.3,152.81,4,26.117795856976823,146.27,2,2025
90707,2026-02-12,Printer,Furniture,South,Consumer,1844.86,886.67,0.1,773.7,8,41.938141647604695,230.6075,2,2026
65942,2024-03-14,Mouse,Technology,East,Consumer,1063.97,915.29,0.3,-170.51,6,-16.0258277958965,177.32833333333335,3,2024
80326,2024-12-30,Monitor,Furniture,North,Consumer,861.48,740.11,0.0,121.37,5,14.08854529414496,172.296,12,2024
44394,2024-05-23,Desk,Furniture,West,Consumer,807.1,353.87,0.4,130.39,3,16.15537108165035,269.03333333333336,5,2024
60761,2025-04-23,Laptop,Office Supplies,West,Consumer,152.67,95.01,0.4,-3.41,7,-2.2335756861203904,21.81,4,2025
36663,2025-09-19,Tablet,Technology,South,Home Office,1414.64,892.53,0.2,239.18,9,16.90748176214443,157.18222222222224,9,2025
91890,2025-11-25,Monitor,Furniture,North,Consumer,1817.53,1021.9,0.4,68.62,8,3.775453500079779,227.19125,11,2025
20308,2025-06-14,Keyboard,Technology,East,Corporate,292.77,234.51,0.2,-0.29,8,-0.0990538648085528,36.59625,6,2025
40854,2024-05-14,Mouse,Office Supplies,North,Consumer,1868.94,1124.93,0.1,557.12,9,29.80941068199086,207.66,5,2024
37238,2024-09-09,Monitor,Office Supplies,West,Corporate,1340.06,826.32,0.0,513.74,6,38.337089384057435,223.34333333333333,9,2024
81782,2024-12-22,Keyboard,Technology,South,Home Office,1035.137329473684,352.24,0.0,151.29,1,14.615452046051072,1035.137329473684,12,2024
84535,2025-01-03,Tablet,Office Supplies,West,Consumer,959.08,606.09,0.4,-30.64,5,-3.1947282812695503,191.816,1,2025
35689,2025-12-23,Printer,Unknown,East,Consumer,679.16,432.99,0.3,156.30083684210527,10,23.013846051314164,67.916,12,2025
28698,2024-09-22,Phone,Office Supplies,South,Consumer,1639.22,1216.32,0.2,95.06,6,5.799099571747539,273.2033333333333,9,2024
89790,2024-10-25,Printer,Office Supplies,East,Home Office,806.34,581.21,0.0,225.13,2,27.919984125803012,403.17,10,2024
56241,2025-09-07,Phone,Furniture,West,Consumer,1178.74,759.29,0.0,419.45,7,35.5846072925327,168.39142857142858,9,2025
32344,2024-09-07,Phone,Office Supplies,East,Home Office,660.07,485.36,0.1,156.30083684210527,5,23.679433521006143,132.014,9,2024
10847,2025-02-19,Desk,Technology,South,Consumer,664.04,393.17,0.3,71.66,3,10.791518583217877,221.34666666666666,2,2025
46208,2025-10-21,Chair,Technology,South,Corporate,197.42,114.51,0.4,3.94,1,1.9957451119440788,197.42,10,2025
52503,2024-05-09,Desk,Office Supplies,North,Consumer,470.67,357.22,0.1,66.38,10,14.103299551702891,47.067,5,2024
22937,2024-11-01,Tablet,Office Supplies,North,Corporate,260.83,204.89,0.4,-48.39,3,-18.552313767588085,86.94333333333333,11,2024
97367,2026-01-01,Router,Technology,West,Consumer,1238.15,987.36,0.0,250.79,5,20.255219480676814,247.63000000000002,1,2026
35870,2025-01-16,Tablet,Technology,South,Corporate,1774.66,875.92,0.0,156.30083684210527,3,8.807367993987878,591.5533333333334,1,2025
78903,2025-06-23,Mouse,Technology,East,Home Office,942.99,432.23,0.4,133.56,9,14.163458785352972,104.77666666666667,6,2025
95850,2024-07-06,Monitor,Technology,South,Corporate,72.36,62.13,0.3,-11.48,4,-15.865118850193477,18.09,7,2024
78776,2025-08-21,Mouse,Furniture,North,Home Office,1161.89,813.86,0.0,348.03,8,29.953782199691876,145.23625,8,2025
81727,2025-02-05,Monitor,Office Supplies,North,Home Office,550.64,247.83,0.0,302.81,7,54.992372511986055,78.66285714285713,2,2025
26671,2025-10-16,Laptop,Furniture,North,Corporate,1035.137329473684,1246.56,0.4,-324.48,1,-31.346565403547178,1035.137329473684,10,2025
62374,2025-11-07,Laptop,Office Supplies,West,Consumer,469.95,320.74,0.0,149.21,9,31.75018619002022,52.21666666666667,11,2025
98513,2024-12-02,Phone,Technology,West,Consumer,1211.03,984.05,0.4,-257.43,7,-21.25711171482127,173.00428571428571,12,2024
75603,2024-06-13,Mouse,Office Supplies,East,Consumer,573.23,328.87,0.3,72.39,2,12.628438846536294,286.615,6,2024
84838,2024-10-24,Router,Furniture,South,Consumer,929.62,691.13,0.3,-40.4,1,-4.34586174996235,929.62,10,2024
15750,2024-04-30,Mouse,Office Supplies,North,Consumer,883.01,376.77,0.1,417.94,7,47.331287301389565,126.14428571428572,4,2024
59977,2024-07-07,Phone,Furniture,East,Consumer,818.54,625.19,0.1,111.5,7,13.621814450118505,116.9342857142857,7,2024
55178,2025-01-31,Router,Office Supplies,South,Home Office,1487.99,1220.06,0.1,119.13,6,8.006102191546987,247.99833333333333,1,2025
23074,2025-08-29,Phone,Technology,East,Corporate,466.18,334.68,0.0,131.5,5,28.207988330687716,93.236,8,2025
80645,2025-10-02,Monitor,Furniture,East,Consumer,1983.12,886.66,0.2,699.84,10,35.289846302795596,198.31199999999998,10,2025
55889,2024-08-15,Keyboard,Furniture,West,Consumer,1925.66,1492.95,0.4,-337.55,5,-17.529054973359784,385.132,8,2024
17333,2024-04-05,Phone,Furniture,West,Home Office,1861.02,894.79,0.3,407.92,9,21.919162609751645,206.78,4,2024
90918,2025-10-22,Tablet,Unknown,East,Consumer,200.18,164.84,0.4,-44.73,2,-22.344889599360574,100.09,10,2025
97099,2024-05-01,Keyboard,Technology,West,Consumer,1811.09,1256.72,0.4,-170.07,3,-9.390477557713863,603.6966666666666,5,2024
24350,2024-09-09,Laptop,Technology,West,Home Office,1144.55,586.9,0.0,557.65,9,48.72220523349788,127.17222222222222,9,2024
14093,2024-03-22,Phone,Technology,North,Corporate,1508.68,917.37,0.1,440.44,3,29.193732269268498,502.8933333333334,3,2024
93961,2024-10-05,Tablet,Furniture,North,Consumer,489.85,199.33,0.0,290.52,4,59.30795141369807,122.4625,10,2024
35441,2026-03-06,Chair,Furniture,West,Consumer,1694.72,1436.81,0.2,-81.03,10,-4.7813208081570995,169.472,3,2026
76097,2024-09-19,Phone,Furniture,South,Corporate,1177.43,809.52,0.2,132.42,6,11.246528456044095,196.23833333333334,9,2024
96371,2025-12-10,Laptop,Furniture,South,Corporate,1527.62,916.42,0.1,458.44,1,30.01008104109661,1527.62,12,2025
67878,2026-01-24,Printer,Unknown,South,Consumer,1784.94,1091.39,0.1,515.06,7,28.85587190605846,254.99142857142857,1,2026
45394,2024-03-10,Desk,Furniture,South,Home Office,1035.137329473684,730.41,0.2,112.69,7,10.88647822770504,147.87676135338344,3,2024
44977,2025-01-01,Laptop,Office Supplies,East,Corporate,1035.137329473684,1452.55,0.0,444.04,9,42.89672368648635,115.01525883040934,1,2025
60083,2025-11-13,Printer,Office Supplies,East,Home Office,1050.57,645.24,0.1,156.30083684210527,7,14.877717509742833,150.08142857142857,11,2025
81686,2024-12-24,Monitor,Office Supplies,East,Consumer,1848.09,891.67,0.2,586.8,10,31.751700404201095,184.809,12,2024
65062,2024-07-05,Phone,Technology,North,Consumer,106.83,76.23,0.3,-1.45,8,-1.3572966395207338,13.35375,7,2024
22795,2025-09-25,Printer,Office Supplies,East,Home Office,1102.2,810.94,0.1,181.04,1,16.425331155870076,1102.2,9,2025
33745,2025-08-12,Mouse,Technology,South,Consumer,288.65,221.69,0.4,-48.5,2,-16.80235579421445,144.325,8,2025
80545,2024-09-07,Monitor,Technology,West,Corporate,1582.51,1085.4,0.0,497.11,4,31.412755685588085,395.6275,9,2024
55026,2025-11-01,Keyboard,Technology,West,Home Office,1145.91,872.72,0.3,-70.58,1,-6.1592969779476565,1145.91,11,2025
10688,2025-05-08,Printer,Furniture,East,Consumer,704.01,554.36,0.0,156.30083684210527,5,22.201508052741477,140.802,5,2025
71217,2026-02-15,Tablet,Office Supplies,North,Home Office,1201.0,991.24,0.3,-150.54,8,-12.534554537885095,150.125,2,2026
64073,2026-02-14,Laptop,Office Supplies,East,Home Office,767.52,667.65,0.1,23.12,5,3.0122993537627685,153.504,2,2026
82031,2026-02-09,Keyboard,Technology,East,Corporate,1739.57,785.78,0.0,953.79,5,54.82906695332754,347.914,2,2026
91050,2025-08-15,Router,Technology,North,Corporate,381.24,196.38,0.0,184.86,7,48.48914069877243,54.462857142857146,8,2025
40287,2026-02-17,Monitor,Technology,West,Consumer,1495.22,1227.18,0.0,268.04,3,17.92645898262463,498.4066666666667,2,2026
71125,2026-01-08,Laptop,Technology,West,Consumer,735.35,610.84,0.1,50.97,1,6.931393214115728,735.35,1,2026
31748,2025-10-11,Tablet,Unknown,West,Home Office,1268.52,937.25,0.0,331.27,4,26.11468482956516,317.13,10,2025
90110,2024-11-15,Laptop,Office Supplies,West,Consumer,1140.24,509.56,0.2,402.63,3,35.31098716059777,380.08,11,2024
55053,2024-11-27,Printer,Office Supplies,West,Home Office,221.74,148.13,0.2,156.30083684210527,9,70.48833626865034,24.637777777777778,11,2024
63815,2026-01-02,Monitor,Technology,South,Consumer,1429.72,1089.14,0.3,-88.34,2,-6.178832218896008,714.86,1,2026
89400,2025-11-19,Chair,Furniture,West,Corporate,1948.17,1201.74,0.3,161.98,1,8.314469476483058,1948.17,11,2025
77655,2025-06-28,Chair,Office Supplies,East,Corporate,586.37,325.27,0.4,26.55,6,4.527857837201767,97.72833333333334,6,2025
93202,2025-12-04,Router,Furniture,South,Home Office,177.94,114.49,0.4,-7.73,1,-4.3441609531302685,177.94,12,2025
68876,2025-05-14,Tablet,Technology,West,Corporate,1778.54,853.65,0.3,391.33,9,22.002878765729193,197.61555555555555,5,2025
38841,2026-01-07,Monitor,Technology,North,Consumer,1215.56,1045.37,0.1,48.63,8,4.0006252262331765,151.945,1,2026
12728,2025-10-19,Chair,Office Supplies,East,Consumer,1257.41,526.89,0.0,730.52,7,58.09719979958804,179.63000000000002,10,2025
22399,2025-04-03,Desk,Office Supplies,West,Corporate,1035.137329473684,579.97,0.0,735.39,10,71.04274757185206,103.51373294736841,4,2025
49916,2024-11-24,Monitor,Office Supplies,South,Corporate,652.15,519.64,0.3,-63.13,1,-9.680288277236833,652.15,11,2024
14534,2025-11-01,Keyboard,Technology,North,Home Office,1674.35,1118.96,0.2,220.52,10,13.170484068444472,167.435,11,2025
83975,2024-11-17,Tablet,Office Supplies,North,Home Office,384.57,170.44,0.4,60.3,1,15.679850222326234,384.57,11,2024
27087,2024-04-23,Router,Furniture,North,Corporate,711.38,302.01,0.3,195.96,4,27.546458995192445,177.845,4,2024
42737,2024-08-02,Keyboard,Furniture,North,Corporate,1915.8,861.13,0.4,288.35,7,15.051153565090303,273.68571428571425,8,2024
33836,2025-12-27,Monitor,Furniture,East,Corporate,1666.76,736.21,0.1,763.87,3,45.82963354052173,555.5866666666667,12,2025
85517,2025-01-31,Desk,Office Supplies,North,Home Office,341.96,186.73,0.3,52.64,1,15.393613288103872,341.96,1,2025
82884,2025-07-12,Keyboard,Office Supplies,South,Home Office,599.07,473.08,0.3,-53.73,10,-8.968901797786568,59.907000000000004,7,2025
13857,2025-03-31,Mouse,Technology,North,Corporate,1400.9,795.81,0.3,184.82,9,13.19294739096295,155.65555555555557,3,2025
59055,2025-10-25,Keyboard,Technology,East,Corporate,163.72,95.12,0.3,19.48,10,11.898363058881015,16.372,10,2025
32475,2024-07-21,Mouse,Office Supplies,West,Home Office,304.79,188.55,0.3,24.8,2,8.136749893369204,152.395,7,2024
67415,2025-02-26,Chair,Office Supplies,West,Home Office,1738.34,1041.46,0.0,696.88,5,40.08882036885765,347.668,2,2025
66059,2024-05-31,Monitor,Office Supplies,North,Home Office,856.52,621.23,0.1,149.64,1,17.470695371970297,856.52,5,2024
55834,2025-12-15,Keyboard,Furniture,East,Consumer,1035.137329473684,684.08,0.1,216.26,8,20.891913936671326,129.3921661842105,12,2025
43996,2024-05-28,Phone,Furniture,South,Consumer,391.56,281.51,0.3,-7.42,2,-1.8949841659005005,195.78,5,2024
75409,2026-03-09,Chair,Furniture,North,Home Office,1867.96,1222.19,0.1,458.97,7,24.570654617871902,266.8514285714286,3,2026
51301,2024-12-27,Laptop,Technology,North,Corporate,607.19,360.74,0.1,185.73,10,30.588448426357477,60.71900000000001,12,2024
46755,2024-10-04,Desk,Furniture,South,Consumer,334.27,153.92,0.0,180.35,4,53.95339097137045,83.5675,10,2024
41999,2024-06-20,Chair,Office Supplies,North,Home Office,268.84,127.15,0.4,34.15,1,12.702722809105788,268.84,6,2024
28083,2025-07-18,Mouse,Technology,West,Corporate,1785.82,851.66,0.3,398.41,9,22.309639269355255,198.42444444444445,7,2025
95958,2024-04-02,Router,Technology,East,Home Office,1035.137329473684,315.0,0.0,342.02,3,33.04102656348991,345.045776491228,4,2024
97336,2026-01-31,Phone,Office Supplies,South,Corporate,1661.59,1201.59,0.3,-38.48,1,-2.3158540915629007,1661.59,1,2026
88054,2024-06-25,Keyboard,Furniture,North,Corporate,1636.5,1263.91,0.4,-282.01,4,-17.232508402077602,409.125,6,2024
35993,2024-04-10,Keyboard,Office Supplies,West,Home Office,84.46,60.91,0.4,-10.23,5,-12.112242481648119,16.892,4,2024
89062,2025-02-17,Laptop,Furniture,West,Consumer,1080.28,837.77,0.0,242.51,5,22.448809567889803,216.05599999999998,2,2025
40299,2026-01-05,Desk,Office Supplies,South,Home Office,371.53,156.49,0.4,66.43,5,17.88011735256911,74.306,1,2026
37555,2024-11-25,Chair,Furniture,South,Consumer,676.65,505.67,0.2,35.65,3,5.268602674942732,225.54999999999998,11,2024
12830,2025-03-04,Laptop,Technology,South,Corporate,1717.51,1339.1,0.4,-308.59,2,-17.96728985566314,858.755,3,2025
66755,2025-02-17,Mouse,Technology,North,Consumer,81.05,38.56,0.3,18.17,8,22.4182603331277,10.13125,2,2025
32381,2025-04-21,Chair,Technology,North,Corporate,651.4,398.68,0.0,252.72,1,38.79643844028247,651.4,4,2025
65301,2024-10-15,Router,Furniture,West,Home Office,1013.76,675.47,0.0,338.29,3,33.36983112373738,337.92,10,2024
68251,2025-02-27,Router,Technology,East,Corporate,1705.03,694.5,0.3,499.02,1,29.26752021958558,1705.03,2,2025
95192,2024-05-19,Monitor,Furniture,East,Corporate,1613.97,1265.75,0.3,-135.97,4,-8.42456799073093,403.4925,5,2024
99969,2024-09-20,Chair,Office Supplies,East,Home Office,77.17,60.14,0.0,17.03,9,22.068161202539848,8.574444444444445,9,2024
93646,2024-06-19,Keyboard,Technology,North,Corporate,1035.137329473684,662.7,0.2,640.26,9,61.852662614876465,115.01525883040934,6,2024
51492,2025-04-10,Keyboard,Office Supplies,East,Consumer,274.01,190.81,0.4,-26.4,5,-9.634684865515856,54.802,4,2025
93527,2024-06-23,Mouse,Office Supplies,North,Consumer,1407.22,588.07,0.0,819.15,5,58.21051434743679,281.444,6,2024
34644,2024-08-01,Phone,Office Supplies,South,Corporate,1299.06,766.28,0.4,13.16,3,1.0130401982972304,433.02,8,2024
46731,2024-07-02,Router,Furniture,West,Home Office,1035.137329473684,149.16,0.0,97.74,2,9.442225414640966,517.568664736842,7,2024
