Order_ID,Order_Date,Product,Category,Region,Customer_Segment,Sales,Cost,Discount,Profit,Quantity
13267,2025-06-16,Tablet,Technology,East,Corporate,1432.29,898.88,0.3,103.72,6
42183,2024-07-21,Printer,,West,Corporate,969.77,738.39,0.4,-156.53,5
36693,2025-08-14,Monitor,Technology,West,Home Office,625.09,309.45,0.3,128.11,1
51358,2024-06-13,Printer,Furniture,South,Consumer,280.83,185.54,0.4,-17.04,1
77507,2026-01-05,Printer,Furniture,North,Consumer,1082.51,456.81,0.1,517.45,1
20620,2024-12-09,Mouse,Office Supplies,West,Home Office,1533.96,1221.06,0.0,312.9,8
49769,2025-11-16,Mouse,Furniture,South,Corporate,1656.77,678.57,0.4,315.49,9
10394,2025-10-27,Tablet,Technology,East,Home Office,73.52,56.2,0.2,2.62,3
12879,2025-11-07,Laptop,Furniture,East,Home Office,279.35,244.67,0.3,-49.12,4
25311,2024-08-04,Monitor,Office Supplies,East,Consumer,833.29,357.95,0.2,308.68,8
85709,2026-01-03,Keyboard,Technology,South,Home Office,477.35,401.93,0.3,-67.78,10
91595,2026-02-26,Mouse,Furniture,East,Home Office,437.45,371.3,0.1,22.4,8
15323,2026-01-12,Desk,Technology,North,Corporate,1600.91,1078.35,0.4,-117.8,8
95553,2025-03-21,Chair,Furniture,West,Corporate,1759.5,847.38,0.2,560.22,5
94468,2024-08-16,Printer,,East,Consumer,877.2,461.72,0.4,64.6,6
76280,2024-06-11,Router,Furniture,North,Home Office,,417.25,0.1,152.22,2
73995,2026-02-24,Keyboard,Furniture,West,Consumer,717.46,466.37,0.0,251.09,3
84273,2024-06-07,Printer,Furniture,South,Corporate,1547.56,895.97,0.2,342.08,8
71977,2024-03-26,Laptop,Office Supplies,North,Home Office,795.19,639.67,0.0,155.52,9
10143,2025-03-16,Chair,Office Supplies,East,Corporate,627.13,442.22,0.4,-65.94,9
60485,2025-02-16,Desk,Technology,East,Home Office,724.46,420.17,0.0,304.29,10
84960,2025-08-10,Router,Technology,South,Corporate,389.34,311.32,0.2,0.15,8
72342,2025-02-28,Monitor,Office Supplies,South,Consumer,1500.82,964.68,0.3,85.89,7
79553,2024-11-01,Keyboard,Furniture,North,Home Office,1352.99,874.37,0.1,343.32,6
52418,2025-10-21,Router,Furniture,North,Consumer,1038.75,456.94,0.2,374.06,8
97344,2025-12-08,Router,Furniture,North,Home Office,,831.9,0.0,824.57,3
65329,2024-10-03,Mouse,,North,Corporate,1610.86,849.0,0.1,600.77,1
33547,2025-10-05,Desk,Furniture,East,Consumer,,924.97,0.4,-49.38,3
13348,2024-05-16,Phone,Furniture,South,Corporate,1567.33,659.23,0.1,751.37,6
55508,2025-12-25,Router,Furniture,South,Corporate,305.58,146.38,0.4,36.97,4
42012,2024-12-11,Monitor,Office Supplies,West,Home Office,698.55,436.91,0.2,121.93,1
39749,2025-03-02,Desk,Technology,West,Consumer,1560.7,1275.71,0.0,284.99,10
86693,2025-12-23,Tablet,Office Supplies,West,Home Office,1273.39,672.0,0.2,346.71,3
25913,2024-09-15,Router,Technology,East,Home Office,827.41,361.86,0.3,217.33,1
46662,2026-01-22,Tablet,Office Supplies,West,Consumer,973.02,853.87,0.2,-75.45,7
14558,2024-04-01,Mouse,Furniture,East,Home Office,1102.19,548.79,0.3,222.74,6
64398,2024-12-17,Monitor,,South,Home Office,410.55,192.76,0.2,135.68,6
52285,2025-12-06,Mouse,Office Supplies,South,Consumer,1379.91,571.78,0.4,256.17,1
21937,2025-01-18,Chair,Technology,West,Consumer,471.87,318.93,0.0,,4
22870,2025-03-18,Desk,Office Supplies,South,Corporate,1830.55,1281.34,0.3,0.05,8
67541,2024-11-26,Keyboard,Technology,North,Home Office,443.23,283.07,0.4,-17.13,1
19083,2025-01-22,Desk,Office Supplies,West,Consumer,738.55,591.01,0.3,-74.03,6
73311,2025-01-31,Chair,Technology,West,Consumer,1095.74,527.59,0.1,458.58,1
12679,2024-07-11,Keyboard,Office Supplies,North,Consumer,1283.15,792.33,0.3,105.88,7
68715,2024-04-27,Printer,Furniture,North,Corporate,1103.03,536.01,0.1,456.72,1
64388,2024-05-10,Desk,Furniture,West,Consumer,903.34,716.32,0.0,187.02,9
59567,2026-02-22,Router,Office Supplies,South,Home Office,775.29,596.02,0.0,179.27,3
93865,2025-06-28,Phone,Furniture,North,Home Office,1772.05,720.51,0.2,697.13,8
14358,2025-06-29,Keyboard,Furniture,North,Consumer,931.6,783.8,0.0,147.8,10
90097,2026-01-09,Chair,Furniture,North,Home Office,713.87,642.42,0.2,-71.32,8
55364,2025-12-06,Router,,South,Corporate,1729.66,816.33,0.4,221.47,6
40312,2026-02-22,Monitor,Office Supplies,West,Consumer,1621.39,1032.34,0.2,264.77,3
54780,2024-03-19,Monitor,Technology,North,Home Office,1748.55,976.46,0.1,597.23,2
33471,2024-10-27,Router,Technology,South,Home Office,1187.76,1006.1,0.3,-174.67,5
16184,2025-10-05,Tablet,Office Supplies,North,Consumer,113.88,65.06,0.2,26.04,8
95920,2025-10-10,Laptop,Technology,West,Home Office,118.05,61.66,0.0,56.39,9
43279,2024-04-29,Printer,Furniture,West,Consumer,245.31,128.55,0.0,116.76,1
39140,2025-10-26,Chair,Technology,West,Home Office,,1299.04,0.0,402.31,4
93278,2024-05-31,Monitor,Office Supplies,West,Home Office,1644.42,1461.41,0.2,-145.87,3
34594,2024-07-31,Mouse,Office Supplies,North,Home Office,186.79,122.66,0.2,26.77,9
45293,2025-01-13,Keyboard,Furniture,West,Consumer,,863.95,0.4,277.24,10
61688,2024-09-04,Desk,Technology,South,Consumer,1206.88,949.01,0.2,16.49,6
82023,2024-11-16,Tablet,Office Supplies,South,Corporate,1370.64,1143.28,0.2,-46.77,9
28372,2025-05-08,Keyboard,Furniture,East,Home Office,209.35,91.86,0.1,96.55,7
38906,2025-02-11,Tablet,Technology,North,Home Office,1621.03,1116.75,0.3,17.97,4
54790,2024-03-14,Router,Office Supplies,South,Home Office,63.81,55.19,0.0,8.62,8
36100,2025-04-27,Desk,Technology,South,Corporate,1916.34,986.87,0.4,162.93,2
69213,2024-11-01,Laptop,Office Supplies,South,Home Office,1241.52,931.41,0.1,185.96,8
32760,2025-10-28,Keyboard,Furniture,North,Consumer,1345.62,773.8,0.1,437.26,3
14657,2025-12-20,Chair,Technology,North,Home Office,,1091.2,0.3,-224.79,6
18122,2025-04-08,Desk,Furniture,North,Consumer,198.28,131.32,0.3,7.48,6
40023,2025-09-08,Monitor,Office Supplies,East,Corporate,751.23,492.55,0.2,108.43,2
86893,2024-06-11,Mouse,,East,Corporate,1343.96,1003.67,0.1,205.89,5
22084,2025-01-05,Router,Technology,North,Home Office,497.27,291.87,0.2,105.95,5
91123,2025-10-02,Keyboard,Office Supplies,West,Corporate,334.34,243.81,0.3,-9.77,8
89064,2024-06-28,Mouse,Technology,East,Home Office,692.4,326.02,0.4,89.42,2
87152,2025-04-08,Router,Furniture,North,Home Office,,1276.58,0.3,-96.33,10
35845,2025-01-03,Monitor,Technology,East,Corporate,840.56,488.06,0.4,16.28,6
50174,2025-08-05,Monitor,Office Supplies,East,Consumer,1205.72,805.15,0.1,280.0,4
35585,2025-05-31,Keyboard,Technology,East,Home Office,130.43,65.95,0.3,25.35,1
73693,2025-02-26,Tablet,Technology,North,Home Office,1010.42,817.95,0.3,-110.66,3
69170,2025-12-20,Mouse,Office Supplies,West,Home Office,347.7,260.83,0.1,52.1,2
38879,2025-04-06,Mouse,Technology,South,Home Office,320.85,193.69,0.3,30.91,3
20874,2025-11-03,Printer,Furniture,West,Corporate,1665.41,1318.14,0.2,,8
59780,2024-03-09,Desk,Technology,North,Home Office,1084.67,610.65,0.4,40.15,2
96483,2025-02-12,Router,Furniture,West,Corporate,1363.33,944.02,0.1,282.98,3
53558,2025-11-10,Router,Office Supplies,North,Home Office,575.23,312.49,0.4,32.65,10
25573,2024-12-23,Chair,Office Supplies,East,Consumer,610.81,529.79,0.4,-163.3,10
74708,2024-06-25,Desk,Office Supplies,East,Corporate,1279.18,1123.77,0.4,-356.26,6
76592,2024-08-04,Laptop,Technology,South,Home Office,1247.63,974.54,0.0,273.09,4
10602,2025-08-28,Desk,Office Supplies,North,Home Office,1833.62,1582.27,0.0,251.35,2
79949,2024-12-25,Printer,Office Supplies,West,Consumer,117.32,79.46,0.1,26.13,8
38634,2026-01-03,Router,,East,Consumer,,396.26,0.3,112.53,2
61377,2024-08-16,Keyboard,Furniture,East,Consumer,230.07,173.1,0.0,56.97,9
83112,2024-11-03,Keyboard,,North,Corporate,1807.95,1012.0,0.3,253.57,9
34299,2026-01-08,Printer,,South,Consumer,839.37,499.78,0.2,171.72,1
62171,2025-10-15,Chair,Office Supplies,West,Consumer,199.3,94.44,0.3,45.07,2
87307,2025-09-15,Keyboard,Furniture,North,Corporate,,781.47,0.0,,2
37017,2025-12-30,Monitor,Office Supplies,East,Consumer,1318.56,1064.39,0.3,-141.4,6
45096,2025-06-11,Keyboard,Furniture,West,Corporate,1946.15,1185.32,0.0,760.83,4
11770,2025-01-27,Keyboard,Technology,South,Home Office,1484.32,599.67,0.0,884.65,10
49454,2026-02-15,Keyboard,Technology,West,Corporate,1470.84,737.42,0.1,586.34,6
50567,2024-07-07,Keyboard,Technology,South,Corporate,1700.9,1027.4,0.4,-6.86,1
27790,2025-09-26,Router,Office Supplies,West,Corporate,1714.16,845.81,0.4,182.69,5
71168,2025-11-27,Mouse,Technology,West,Consumer,830.42,413.37,0.3,167.92,6
61603,2024-05-25,Monitor,Technology,West,Home Office,1636.15,827.5,0.3,317.81,1
38639,2025-02-06,Desk,Furniture,East,Corporate,1384.26,971.71,0.0,412.55,6
64864,2024-03-31,Monitor,Office Supplies,South,Consumer,166.21,87.37,0.3,28.98,3
86589,2025-07-22,Tablet,Furniture,West,Corporate,135.32,91.18,0.0,44.14,2
76285,2024-06-30,Chair,Technology,West,Consumer,214.62,183.41,0.3,-33.18,9
89949,2025-11-06,Tablet,Technology,South,Corporate,1050.43,861.0,0.3,-125.7,9
29186,2025-12-12,Router,Office Supplies,North,Consumer,1415.72,710.33,0.3,280.67,9
44019,2024-05-14,Chair,Technology,South,Home Office,116.16,62.57,0.4,7.13,8
18324,2025-12-28,Monitor,Office Supplies,South,Consumer,1565.53,1112.49,0.4,-173.17,3
26740,2024-08-29,Monitor,Furniture,South,Home Office,402.07,324.74,0.3,-43.29,6
26547,2026-01-17,Phone,Technology,East,Corporate,544.95,426.56,0.4,-99.59,4
52048,2025-12-21,Printer,Technology,West,Consumer,426.41,262.23,0.4,-6.38,1
48297,2025-03-29,Monitor,Furniture,South,Corporate,,1316.11,0.0,326.77,5
81491,2024-12-05,Desk,Technology,East,Corporate,825.83,363.85,0.0,461.98,8
70622,2024-05-03,Chair,Office Supplies,South,Home Office,1024.93,895.94,0.1,26.5,2
95301,2024-08-04,Desk,Office Supplies,South,Home Office,581.68,475.99,0.4,-126.98,10
51500,2025-04-07,Tablet,,South,Consumer,990.93,842.22,0.1,49.62,2
46352,2024-04-07,Tablet,Office Supplies,South,Consumer,1025.09,529.27,0.0,495.82,6
43697,2024-03-11,Keyboard,Furniture,East,Consumer,,200.88,0.4,66.09,1
11508,2025-12-23,Monitor,Technology,North,Home Office,1807.38,1514.65,0.0,292.73,3
24041,2025-11-02,Desk,Technology,West,Consumer,1084.53,760.01,0.3,-0.84,7
24354,2026-03-09,Printer,Furniture,West,Consumer,1229.14,1043.44,0.0,185.7,2
95839,2025-12-15,Laptop,Furniture,North,Home Office,1830.41,1422.85,0.1,224.52,8
93728,2024-09-30,Keyboard,Furniture,West,Consumer,1136.94,668.76,0.4,13.4,2
21294,2024-04-30,Laptop,Office Supplies,South,Home Office,1577.92,695.57,0.2,566.77,8
95564,2024-09-19,Laptop,Technology,South,Home Office,916.54,824.14,0.3,-182.56,10
24854,2024-12-05,Printer,,East,Corporate,1747.02,954.8,0.1,617.52,10
23138,2025-07-23,Desk,Furniture,East,Home Office,1090.95,895.92,0.3,-132.25,8
43775,2025-02-11,Phone,Office Supplies,East,Consumer,1943.19,1241.4,0.1,507.47,8
95580,2025-12-15,Printer,Technology,East,Corporate,1449.53,1122.49,0.0,327.04,9
73652,2024-05-31,Tablet,Office Supplies,South,Corporate,121.56,77.94,0.4,-5.0,7
14027,2025-01-23,Keyboard,Furniture,North,Home Office,1671.94,1164.53,0.3,5.83,8
93735,2024-11-09,Desk,Furniture,West,Home Office,655.27,273.69,0.2,250.53,9
88818,2025-12-12,Keyboard,Technology,South,Consumer,1436.59,1041.68,0.0,394.91,3
85022,2024-04-28,Desk,Technology,West,Consumer,186.65,97.67,0.0,88.98,10
83820,2025-05-25,Phone,Office Supplies,West,Home Office,1963.14,847.55,0.0,1115.59,3
27202,2025-06-12,Printer,Office Supplies,West,Corporate,477.99,415.39,0.0,62.6,2
25571,2025-04-18,Chair,Office Supplies,West,Home Office,1994.88,1561.32,0.2,34.58,6
99590,2025-07-13,Printer,Furniture,East,Consumer,954.13,835.88,0.3,-167.99,5
37582,2025-01-01,Desk,Office Supplies,North,Consumer,183.09,145.05,0.1,19.73,4
10099,2025-04-12,Chair,Office Supplies,South,Corporate,1254.89,595.6,0.3,282.82,1
11931,2026-01-19,Keyboard,Office Supplies,North,Corporate,1939.57,1609.12,0.0,330.45,1
97908,2025-12-20,Laptop,Furniture,South,Consumer,77.0,58.45,0.1,10.85,5
47205,2026-01-04,Monitor,Furniture,South,Consumer,396.96,183.8,0.2,133.77,5
91962,2025-07-01,Keyboard,Technology,East,Corporate,1177.6,708.93,0.0,468.67,9
24957,2025-10-18,Monitor,Furniture,South,Consumer,1129.81,592.94,0.1,423.89,4
26661,2026-01-09,Printer,Furniture,East,Home Office,1338.12,932.76,0.4,-129.89,3
61609,2024-10-22,Tablet,Technology,West,Consumer,1507.63,1219.66,0.2,-13.56,4
34364,2025-03-22,Desk,Office Supplies,East,Consumer,1007.43,637.57,0.3,,5
73130,2024-08-09,Desk,Technology,South,Corporate,1029.22,736.23,0.1,190.07,2
83938,2025-05-07,Laptop,Office Supplies,East,Consumer,324.15,291.61,0.0,32.54,4
98861,2026-02-22,Desk,Technology,South,Consumer,782.36,686.51,0.3,-138.86,1
88400,2024-09-07,Tablet,Technology,North,Corporate,1800.73,986.57,0.0,814.16,7
96315,2024-09-16,Laptop,Office Supplies,South,Consumer,172.82,105.81,0.3,15.16,6
70660,2025-04-10,Desk,Technology,East,Consumer,507.15,348.44,0.4,-44.15,1
49987,2026-02-28,Monitor,Office Supplies,South,Corporate,996.53,460.92,0.2,336.3,5
69766,2025-06-22,Laptop,Furniture,North,Consumer,647.83,260.98,0.4,127.72,8
24832,2025-01-31,Mouse,,West,Corporate,1389.09,1166.45,0.4,,1
76407,2024-04-01,Mouse,,West,Corporate,1888.87,1449.64,0.3,-127.43,8
49611,2025-10-26,Router,Office Supplies,East,Corporate,1860.67,1288.67,0.3,13.8,6
25036,2025-09-10,Laptop,Office Supplies,West,Corporate,,384.72,0.3,-23.57,1
51629,2024-08-25,Chair,,East,Consumer,1029.67,798.64,0.4,-180.84,10
86540,2024-07-09,Phone,Furniture,West,Consumer,1910.86,1635.62,0.1,84.15,9
87986,2024-10-27,Mouse,Technology,West,Corporate,664.12,446.19,0.4,-47.72,4
62719,2024-03-18,Router,Technology,North,Corporate,200.02,106.52,0.3,33.49,2
25528,2024-12-11,Phone,Office Supplies,East,Home Office,53.4,45.03,0.4,-12.99,8
80055,2024-10-24,Laptop,Furniture,South,Consumer,498.48,444.44,0.4,-145.35,2
60612,2025-10-02,Tablet,Office Supplies,East,Consumer,815.93,540.03,0.2,112.71,7
53141,2026-02-08,Keyboard,Office Supplies,South,Consumer,,925.64,0.1,104.29,5
95308,2025-03-18,Printer,Furniture,South,Home Office,1678.45,889.63,0.1,620.98,5
30507,2024-07-16,Mouse,Office Supplies,West,Home Office,1329.64,1000.93,0.1,195.75,9
15309,2026-03-01,Chair,Technology,East,Corporate,759.76,337.93,0.3,193.9,8
11056,2024-07-20,Desk,Furniture,East,Consumer,204.75,98.6,0.3,,9
18031,2025-10-09,Desk,,South,Consumer,1594.84,1177.36,0.2,98.51,3
32002,2025-09-10,Tablet,,West,Home Office,689.0,349.28,0.4,64.12,10
52459,2025-08-21,Phone,Furniture,East,Corporate,641.35,370.86,0.4,13.95,6
83547,2024-09-17,Tablet,Technology,East,Corporate,1205.71,584.36,0.4,139.07,3
72823,2025-04-15,Keyboard,Office Supplies,North,Consumer,302.56,263.39,0.3,-51.6,1
82872,2025-05-19,Keyboard,Technology,West,Home Office,1241.56,543.01,0.3,326.08,7
29960,2024-08-14,Router,Furniture,East,Home Office,1012.37,553.22,0.3,155.44,8
96102,2025-01-24,Laptop,Furniture,West,Corporate,1845.44,1385.49,0.1,275.41,8
47739,2025-07-12,Tablet,Technology,East,Home Office,431.99,354.14,0.2,-8.55,2
56491,2024-09-21,Router,Office Supplies,South,Corporate,1542.99,1152.3,0.0,390.69,10
86073,2025-03-29,Printer,Office Supplies,West,Corporate,816.13,436.74,0.3,134.55,1
90605,2024-09-03,Keyboard,Furniture,South,Consumer,431.23,338.17,0.2,6.81,10
35665,2024-03-27,Desk,Office Supplies,North,Corporate,658.59,420.48,0.0,238.11,1
10104,2025-02-19,Phone,Technology,East,Home Office,1304.68,738.64,0.0,566.04,3
26070,2024-03-09,Tablet,Technology,South,Corporate,243.02,123.77,0.0,119.25,3
91673,2024-08-10,Tablet,Technology,East,Consumer,,342.74,0.3,-8.98,9
74640,2024-08-12,Printer,Furniture,North,Consumer,639.36,487.82,0.1,87.6,3
26101,2025-10-31,Router,Furniture,North,Consumer,1655.9,755.27,0.2,569.45,6
67487,2025-10-13,Tablet,Office Supplies,South,Home Office,1358.03,774.57,0.4,40.25,1
25903,2026-02-23,Laptop,Furniture,North,Corporate,,603.78,0.1,417.1,9
95751,2024-12-22,Tablet,Office Supplies,East,Corporate,1023.14,554.68,0.2,263.83,7
32903,2025-01-15,Printer,Technology,North,Consumer,1331.45,951.91,0.4,-153.04,7
47485,2024-06-30,Monitor,Technology,East,Consumer,896.02,679.87,0.2,36.95,8
35692,2025-11-28,Chair,Technology,East,Consumer,1868.61,1077.08,0.0,791.53,6
74887,2025-12-04,Keyboard,Office Supplies,East,Corporate,498.34,402.38,0.3,-53.54,2
26826,2024-06-01,Keyboard,Technology,South,Consumer,1689.99,741.08,0.4,272.91,3
62594,2025-07-28,Tablet,Office Supplies,North,Home Office,836.35,593.06,0.1,159.66,4
38342,2024-11-03,Mouse,Furniture,South,Consumer,620.19,318.11,0.0,302.08,3
67186,2024-10-13,Printer,Office Supplies,North,Corporate,1448.66,935.33,0.3,78.73,6
74605,2025-08-31,Desk,Office Supplies,North,Consumer,1472.84,1236.75,0.3,-205.76,4
87078,2024-06-04,Mouse,Office Supplies,South,Home Office,,263.7,0.0,179.22,1
63271,2026-01-19,Laptop,Technology,South,Consumer,1213.83,997.42,0.4,-269.12,6
45658,2025-12-10,Monitor,Technology,West,Consumer,975.14,459.29,0.0,515.85,2
88448,2024-06-02,Chair,Technology,North,Corporate,1327.7,780.46,0.1,414.47,4
28661,2025-10-16,Phone,Technology,West,Corporate,1722.36,1313.02,0.1,237.1,7
86454,2025-07-10,Router,Technology,West,Home Office,363.39,158.68,0.1,168.37,9
91273,2024-06-07,Phone,Furniture,South,Corporate,1422.96,1244.8,0.3,-248.73,4
74264,2025-07-06,Keyboard,Office Supplies,North,Consumer,1551.69,700.86,0.4,230.15,4
27296,2024-03-19,Laptop,Furniture,East,Corporate,438.25,346.66,0.0,91.59,6
14356,2024-04-27,Chair,Office Supplies,East,Consumer,1889.18,1260.96,0.4,-127.45,10
40500,2024-09-11,Tablet,Technology,South,Consumer,1684.65,954.78,0.0,729.87,5
32450,2025-07-28,Tablet,Office Supplies,North,Home Office,1154.32,678.27,0.3,129.75,7
27753,2025-09-05,Desk,Office Supplies,East,Consumer,375.57,184.72,0.1,153.29,3
57582,2025-10-11,Phone,Office Supplies,East,Corporate,952.96,651.68,0.0,,10
51177,2024-07-30,Laptop,Furniture,West,Consumer,1596.69,790.28,0.3,327.4,4
87868,2024-07-15,Monitor,Furniture,West,Corporate,1095.32,616.33,0.4,40.86,10
85549,2024-12-23,Router,Technology,South,Consumer,664.01,471.92,0.3,-7.11,7
93629,2024-10-18,Laptop,Furniture,West,Corporate,1326.82,695.15,0.0,631.67,4
81420,2024-12-01,Router,Technology,South,Corporate,1226.9,879.8,0.1,224.41,3
19790,2025-01-25,Mouse,Office Supplies,West,Home Office,1394.96,1204.92,0.3,-228.45,9
49615,2024-07-20,Mouse,Office Supplies,North,Consumer,1638.81,781.16,0.4,202.13,6
90189,2025-03-08,Laptop,Office Supplies,East,Consumer,1091.16,844.76,0.3,-80.95,5
44573,2024-06-16,Chair,Office Supplies,South,Consumer,232.48,93.98,0.2,92.0,1
87739,2025-02-23,Chair,Furniture,South,Consumer,1891.95,1512.28,0.3,-187.91,10
25979,2024-11-16,Monitor,,North,Home Office,1668.13,1458.31,0.1,43.01,1
43202,2025-02-26,Chair,Office Supplies,East,Home Office,1736.37,867.13,0.4,174.69,9
51019,2025-02-12,Keyboard,Office Supplies,North,Corporate,,1031.51,0.3,28.12,3
58288,2024-05-13,Desk,Office Supplies,East,Consumer,940.74,405.05,0.1,441.62,10
36968,2026-01-02,Mouse,Office Supplies,North,Home Office,1831.41,1166.73,0.0,664.68,3
54861,2025-05-05,Monitor,Technology,South,Home Office,1098.52,441.53,0.2,437.29,10
66157,2025-08-13,Monitor,Office Supplies,North,Consumer,,1255.27,0.2,-48.6,3
20008,2025-08-15,Printer,,East,Consumer,139.58,101.76,0.1,23.86,9
72323,2026-02-08,Mouse,Office Supplies,East,Consumer,672.73,459.66,0.0,213.07,7
85742,2026-01-16,Keyboard,Furniture,West,Corporate,1930.82,1184.48,0.1,553.26,7
83639,2025-02-25,Router,Furniture,East,Home Office,633.6,358.47,0.2,148.41,4
18698,2024-12-14,Keyboard,Office Supplies,East,Corporate,357.44,275.72,0.0,81.72,8
37612,2024-11-03,Keyboard,Technology,East,Home Office,582.1,293.79,0.0,,2
33827,2025-01-01,Laptop,Furniture,East,Consumer,1875.32,1395.01,0.2,105.25,8
22300,2025-02-08,Desk,Office Supplies,West,Home Office,1745.44,710.25,0.0,1035.19,3
87971,2024-10-21,Chair,Technology,North,Corporate,,271.62,0.0,43.69,3
67735,2025-05-19,Tablet,Office Supplies,South,Corporate,,338.15,0.0,196.12,4
48176,2025-04-13,Phone,Furniture,West,Home Office,383.8,166.48,0.1,178.94,9
97725,2025-05-08,Desk,Technology,West,Corporate,135.19,86.42,0.1,35.25,7
80023,2024-12-27,Router,,South,Corporate,394.8,309.65,0.0,85.15,1
20114,2026-03-08,Desk,Office Supplies,West,Corporate,574.6,505.89,0.2,-46.21,5
85132,2024-07-03,Desk,Technology,South,Home Office,1785.86,1519.35,0.2,-90.66,3
45819,2025-01-20,Laptop,Furniture,North,Consumer,551.17,368.76,0.2,72.18,10
94020,2024-04-27,Phone,Office Supplies,South,Corporate,,609.08,0.4,-121.2,9
72708,2026-03-08,Mouse,Office Supplies,West,Consumer,1911.72,1043.38,0.4,103.65,3
59351,2024-12-21,Monitor,Office Supplies,West,Consumer,446.57,232.85,0.0,213.72,10
58396,2025-01-24,Keyboard,Technology,South,Home Office,437.93,177.72,0.3,128.83,4
92628,2024-04-26,Chair,Furniture,West,Home Office,1123.58,482.65,0.2,416.21,7
47798,2025-08-08,Laptop,Technology,North,Corporate,1237.89,681.54,0.1,432.56,9
41565,2024-05-14,Tablet,Technology,South,Consumer,,636.98,0.4,303.06,9
57538,2025-02-05,Mouse,,East,Consumer,212.39,136.74,0.0,75.65,1
86855,2025-01-03,Printer,Office Supplies,South,Corporate,1507.9,925.32,0.1,431.79,9
41690,2025-09-27,Laptop,Furniture,North,Consumer,605.52,286.26,0.0,319.26,1
82612,2024-09-23,Mouse,Technology,West,Home Office,1488.11,885.86,0.4,7.01,7
31800,2024-08-20,Phone,Technology,South,Consumer,484.17,296.62,0.0,187.55,8
26145,2024-04-12,Laptop,,North,Home Office,1833.91,1161.31,0.4,-60.96,8
79137,2024-06-18,Tablet,Technology,East,Corporate,214.17,150.45,0.0,63.72,10
50945,2025-10-20,Mouse,Office Supplies,North,Consumer,218.28,94.75,0.3,58.05,1
59723,2025-08-16,Phone,Office Supplies,North,Corporate,935.98,708.98,0.1,133.4,2
81356,2024-09-01,Mouse,Office Supplies,West,Consumer,746.74,620.05,0.2,-22.66,5
21104,2025-11-17,Laptop,Furniture,South,Home Office,1907.13,1570.22,0.4,-425.94,4
22213,2024-11-30,Desk,Technology,West,Corporate,266.38,209.32,0.1,30.42,2
83353,2025-03-13,Monitor,Office Supplies,North,Consumer,893.25,719.3,0.1,84.63,6
46410,2025-09-18,Router,Office Supplies,West,Home Office,1655.8,1419.67,0.1,70.55,7
60572,2024-05-19,Laptop,Office Supplies,North,Consumer,1647.14,784.11,0.2,533.6,9
48570,2025-12-23,Desk,Office Supplies,South,Consumer,1135.4,753.97,0.1,267.89,2
18242,2024-03-12,Phone,Furniture,East,Consumer,224.52,109.1,0.0,115.42,6
69695,2025-03-06,Mouse,Technology,East,Corporate,1818.8,1626.57,0.3,-353.41,10
87797,2024-10-15,Keyboard,Furniture,South,Corporate,874.2,622.97,0.0,251.23,2
19412,2024-04-18,Laptop,,South,Home Office,1045.86,873.62,0.3,-141.52,5
72968,2024-12-27,Router,Technology,South,Consumer,1680.66,1185.48,0.2,159.05,10
71083,2024-12-12,Laptop,Technology,East,Corporate,895.74,410.44,0.3,,1
63951,2026-02-04,Desk,Office Supplies,West,Home Office,1905.13,1493.82,0.2,30.28,4
58741,2026-02-04,Printer,Technology,South,Home Office,207.46,185.89,0.0,21.57,5
24096,2025-08-10,Laptop,Technology,East,Consumer,1152.8,976.23,0.2,-53.99,8
20082,2025-09-07,Laptop,Furniture,North,Home Office,1903.84,1448.22,0.0,455.62,5
23486,2026-01-23,Printer,Furniture,North,Corporate,184.39,123.98,0.2,23.53,6
77046,2024-09-09,Phone,Furniture,North,Consumer,697.16,426.51,0.1,200.93,1
96269,2024-07-15,Chair,Office Supplies,East,Consumer,688.04,325.78,0.3,155.85,4
30889,2025-04-18,Printer,Office Supplies,East,Home Office,876.86,522.39,0.1,266.78,8
68952,2025-08-07,Keyboard,Furniture,North,Consumer,353.0,188.17,0.0,164.83,7
59314,2025-06-12,Monitor,Furniture,East,Consumer,,73.78,0.0,,5
51605,2024-06-21,Monitor,Furniture,East,Consumer,1822.7,1040.43,0.2,417.73,5
25025,2025-03-02,Phone,Furniture,East,Consumer,833.11,416.13,0.3,167.05,2
26891,2025-06-18,Laptop,Technology,West,Corporate,672.3,415.53,0.1,189.54,9
43110,2025-05-26,Chair,Furniture,West,Corporate,1881.55,1012.45,0.3,304.63,2
30654,2024-03-14,Tablet,Furniture,South,Home Office,1867.69,1096.36,0.4,24.25,7
44839,2025-08-05,Tablet,Office Supplies,East,Home Office,1602.07,1163.53,0.3,-42.08,6
89314,2024-10-03,Laptop,Technology,East,Corporate,907.4,794.75,0.1,21.91,4
19565,2025-12-31,Desk,Furniture,North,Corporate,1230.8,863.25,0.3,-1.69,9
80930,2025-06-17,Chair,,East,Home Office,,649.08,0.3,267.54,9
74505,2025-08-24,Laptop,Technology,East,Consumer,435.14,259.96,0.1,131.67,1
38919,2026-02-24,Phone,Furniture,North,Consumer,56.01,27.74,0.3,11.47,5
77364,2025-09-10,Tablet,Technology,North,Consumer,1533.24,1200.94,0.4,-281.0,5
53401,2024-05-20,Chair,Furniture,West,Home Office,1421.01,875.13,0.1,403.78,1
69674,2024-05-13,Monitor,Technology,North,Consumer,1043.05,542.94,0.1,395.8,7
